type,title,url,meta
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjE=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjI=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjM=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjQ=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjU=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjY=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjc=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjg=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMjk=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Loops-2/quiz/NDAxMzA=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTQ=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTU=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTY=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTc=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTg=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNTk=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNjA=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNjE=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNjI=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Functions-2/quiz/NDAxNjM=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDE=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDI=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNTI=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDQ=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDU=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDY=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDc=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDg=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNDk=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Array-2/quiz/NDAxNTA=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5Mzc=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5Mzg=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5Mzk=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDA=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDE=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDI=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDM=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDQ=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDU=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-String-2/quiz/Mzk5NDY=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5Njg=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5Njk=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzA=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzE=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzI=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzM=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzU=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5NzY=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5Nzc=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Classes-Objects-2/quiz/Mzk5Nzg=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNTc=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNTg=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNTk=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjA=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjE=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjI=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjM=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjQ=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjU=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjY=,
quiz,Question11,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjc=,
quiz,Question12,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjg=,
quiz,Question13,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNjk=,
quiz,Question14,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNzA=,
quiz,Question15,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzNzY=,
quiz,Question16,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzODc=,
quiz,Question17,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzODg=,
quiz,Question18,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzODk=,
quiz,Question19,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzOTA=,
quiz,Question20,https://www.geeksforgeeks.org/batch/dsa-jiit/track/placement100-oops-java-2/quiz/MjMzOTE=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTM=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTQ=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTU=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTY=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTc=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTg=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/Mzk5OTk=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/NDAwMDA=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/NDAwMDE=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Advance-2/quiz/NDAwMDI=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI3MA==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI3Mw==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzM4Mg==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI3NA==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI4Mw==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI5Ng==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI4MQ==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzI5OQ==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/MzMxOQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-analysis-of-algorithm-ct/quiz/NDM0Nw==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDQ=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDU=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDY=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDc=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDg=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NTM=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NTI=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NTE=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NTA=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-arrays-ct/quiz/NDA3NDk=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-matrix-ct/quiz/MTE1OTc=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-matrix-ct/quiz/MTE1OTg=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-matrix-ct/quiz/MTE1OTk=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-matrix-ct/quiz/MTE2MDA=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-matrix-ct/quiz/MTE2MDE=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3MzM=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3MzQ=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3MzU=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3MzY=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3Mzc=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3Mzg=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3NDM=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3NDA=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3NDE=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-string-ct/quiz/NDA3NDI=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1Nzk=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODA=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODE=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODI=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODM=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODY=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODc=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1ODk=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1OTE=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-mathematics-ct/quiz/NTA1OTI=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDM4OTE=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDM4OTI=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDM4OTM=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDM4OTQ=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDM4OTU=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDUwMQ==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDUwMg==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDUwMw==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDUxNQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bit-magic-ct/quiz/NDUwNA==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIyNg==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIxMA==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIyOA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzI0Mg==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIyOQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIzMA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzIzMg==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/MzI0MA==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/NDQwODU=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-stack-ct/quiz/NDQwODQ=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI1OQ==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI0NA==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI0Ng==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI0Nw==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI2MQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI0OQ==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI1MA==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI1MQ==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI1Mg==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-queue-ct/quiz/MzI0OA==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwODY=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwODc=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwODg=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwODk=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTA=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTE=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTI=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTM=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTQ=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-deque-ct/quiz/NDQwOTU=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzIwNQ==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE3Ng==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE3OA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzIwNg==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE3OQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE4MA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE4Mg==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE4Mw==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE4NA==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-linked-list-ct/quiz/MzE4NQ==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/MzkzMg==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/Mzk1NA==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/Mzk0MQ==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/NDM0NjU=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/MzkzMw==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/MzkzNA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/Mzk0Nw==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/MzkzNg==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/Mzk1MQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-hashing-ct/quiz/MzkzOQ==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDM4OTY=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwMg==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwMw==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwNA==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwNQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwNw==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwOA==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQwOQ==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQxMQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-recursion-ct/quiz/NDQxMg==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM1Mg==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM1Mw==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM4OA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM4OQ==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM1NA==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM4MQ==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM5Mg==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzI4Ng==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM1Ng==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-sorting-ct/quiz/MzM5Mw==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI4NA==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI4NQ==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI4OA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI5Mg==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/MzYwMA==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI4OQ==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI5Nw==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI5MA==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/MzM2OQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-searching-ct/quiz/NDI5OA==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzQ5NQ==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzQ5Nw==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUwMA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUwMQ==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUwMw==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUwOA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUxMg==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUxMw==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUxNA==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-tree-ct/quiz/MzUwMg==,
